강수분석
[검색조건]
자료구분 : 일
자료형태 : 기본
지역/지점 : 서울
기간 : 20031201~20221231

날짜,지점,강수량(mm)
2018-01-09,108,0.5
2018-01-10,108,0.3
2018-01-11,108,
2018-01-12,108,0
2018-01-13,108,0.4
2018-01-14,108,
2018-01-15,108,0.2
2018-01-16,108,0
2018-01-17,108,
2018-01-18,108,0
2018-01-19,108,
2018-01-20,108,
2018-01-21,108,
2018-01-22,108,3.3
2018-01-23,108,
2018-01-24,108,
2018-01-25,108,
2018-01-26,108,
2018-01-27,108,
2018-01-28,108,
2018-01-29,108,
2018-01-30,108,2.9
2018-01-31,108,0
2018-02-01,108,
2018-02-02,108,
2018-02-03,108,0.5
2018-02-04,108,
2018-02-05,108,
2018-02-06,108,
2018-02-07,108,
2018-02-08,108,
2018-02-09,108,
2018-02-10,108,
2018-02-11,108,0
2018-02-12,108,0
2018-02-13,108,
2018-02-14,108,
2018-02-15,108,
2018-02-16,108,
2018-02-17,108,
2018-02-18,108,
2018-02-19,108,
2018-02-20,108,
2018-02-21,108,
2018-02-22,108,0.4
2018-02-23,108,3.7
2018-02-24,108,
2018-02-25,108,
2018-02-26,108,
2018-02-27,108,
2018-02-28,108,25
2018-03-01,108,0.5
2018-03-02,108,
2018-03-03,108,0
2018-03-04,108,11.5
2018-03-05,108,3.5
2018-03-06,108,
2018-03-07,108,0.5
2018-03-08,108,4
2018-03-09,108,
2018-03-10,108,
2018-03-11,108,
2018-03-12,108,
2018-03-13,108,
2018-03-14,108,
2018-03-15,108,27
2018-03-16,108,
2018-03-17,108,
2018-03-18,108,0.5
2018-03-19,108,1
2018-03-20,108,
2018-03-21,108,1
2018-03-22,108,
2018-03-23,108,
2018-03-24,108,
2018-03-25,108,
2018-03-26,108,
2018-03-27,108,
2018-03-28,108,
2018-03-29,108,
2018-03-30,108,
2018-03-31,108,
2018-04-01,108,
2018-04-02,108,
2018-04-03,108,0.1
2018-04-04,108,18.5
2018-04-05,108,10.5
2018-04-06,108,6.5
2018-04-07,108,0.2
2018-04-08,108,3
2018-04-09,108,
2018-04-10,108,5
2018-04-11,108,
2018-04-12,108,
2018-04-13,108,
2018-04-14,108,9
2018-04-15,108,
2018-04-16,108,
2018-04-17,108,
2018-04-18,108,
2018-04-19,108,
2018-04-20,108,
2018-04-21,108,
2018-04-22,108,15.5
2018-04-23,108,59
2018-04-24,108,3
2018-04-25,108,
2018-04-26,108,
2018-04-27,108,
2018-04-28,108,
2018-04-29,108,
2018-04-30,108,
2018-05-01,108,0
2018-05-02,108,12
2018-05-03,108,1
2018-05-04,108,
2018-05-05,108,
2018-05-06,108,22
2018-05-07,108,
2018-05-08,108,
2018-05-09,108,
2018-05-10,108,
2018-05-11,108,
2018-05-12,108,32
2018-05-13,108,0.5
2018-05-14,108,
2018-05-15,108,0
2018-05-16,108,45
2018-05-17,108,83
2018-05-18,108,6.5
2018-05-19,108,
2018-05-20,108,
2018-05-21,108,
2018-05-22,108,12.5
2018-05-23,108,6.5
2018-05-24,108,
2018-05-25,108,
2018-05-26,108,
2018-05-27,108,
2018-05-28,108,
2018-05-29,108,1
2018-05-30,108,0
2018-05-31,108,
2018-06-01,108,
2018-06-02,108,
2018-06-03,108,
2018-06-04,108,
2018-06-05,108,
2018-06-06,108,
2018-06-07,108,
2018-06-08,108,
2018-06-09,108,0.5
2018-06-10,108,0.5
2018-06-11,108,5
2018-06-12,108,0
2018-06-13,108,0
2018-06-14,108,29
2018-06-15,108,16.5
2018-06-16,108,
2018-06-17,108,
2018-06-18,108,
2018-06-19,108,
2018-06-20,108,
2018-06-21,108,
2018-06-22,108,
2018-06-23,108,
2018-06-24,108,
2018-06-25,108,
2018-06-26,108,71.5
2018-06-27,108,1
2018-06-28,108,26.5
2018-06-29,108,6.5
2018-06-30,108,14.5
2018-07-01,108,83.5
2018-07-02,108,59.5
2018-07-03,108,0.1
2018-07-04,108,
2018-07-05,108,0.5
2018-07-06,108,
2018-07-07,108,
2018-07-08,108,
2018-07-09,108,14
2018-07-10,108,16.5
2018-07-11,108,3
2018-07-12,108,1
2018-07-13,108,
2018-07-14,108,0
2018-07-15,108,
2018-07-16,108,
2018-07-17,108,
2018-07-18,108,
2018-07-19,108,
2018-07-20,108,
2018-07-21,108,
2018-07-22,108,
2018-07-23,108,
2018-07-24,108,
2018-07-25,108,
2018-07-26,108,
2018-07-27,108,
2018-07-28,108,7.5
2018-07-29,108,
2018-07-30,108,
2018-07-31,108,
2018-08-01,108,
2018-08-02,108,
2018-08-03,108,
2018-08-04,108,
2018-08-05,108,2
2018-08-06,108,6.5
2018-08-07,108,
2018-08-08,108,
2018-08-09,108,2
2018-08-10,108,
2018-08-11,108,
2018-08-12,108,5
2018-08-13,108,1
2018-08-14,108,
2018-08-15,108,1
2018-08-16,108,
2018-08-17,108,
2018-08-18,108,
2018-08-19,108,
2018-08-20,108,0
2018-08-21,108,5
2018-08-22,108,
2018-08-23,108,3
2018-08-24,108,7.5
2018-08-25,108,
2018-08-26,108,2
2018-08-27,108,19.5
2018-08-28,108,96.5
2018-08-29,108,42
2018-08-30,108,9.5
2018-08-31,108,0.1
2018-09-01,108,
2018-09-02,108,
2018-09-03,108,34.5
2018-09-04,108,
2018-09-05,108,
2018-09-06,108,1
2018-09-07,108,0.5
2018-09-08,108,
2018-09-09,108,
2018-09-10,108,
2018-09-11,108,
2018-09-12,108,
2018-09-13,108,
2018-09-14,108,0.5
2018-09-15,108,0.2
2018-09-16,108,2
2018-09-17,108,0.1
2018-09-18,108,
2018-09-19,108,0.2
2018-09-20,108,5
2018-09-21,108,18
2018-09-22,108,6.5
2018-09-23,108,0
2018-09-24,108,
2018-09-25,108,
2018-09-26,108,
2018-09-27,108,
2018-09-28,108,
2018-09-29,108,
2018-09-30,108,
2018-10-01,108,0
2018-10-02,108,
2018-10-03,108,
2018-10-04,108,
2018-10-05,108,36.5
2018-10-06,108,55.5
2018-10-07,108,
2018-10-08,108,
2018-10-09,108,0
2018-10-10,108,7
2018-10-11,108,
2018-10-12,108,
2018-10-13,108,
2018-10-14,108,
2018-10-15,108,
2018-10-16,108,
2018-10-17,108,
2018-10-18,108,
2018-10-19,108,
2018-10-20,108,
2018-10-21,108,
2018-10-22,108,
2018-10-23,108,5
2018-10-24,108,
2018-10-25,108,
2018-10-26,108,11
2018-10-27,108,
2018-10-28,108,5.5
2018-10-29,108,0
2018-10-30,108,0
2018-10-31,108,0
2018-11-01,108,
2018-11-02,108,
2018-11-03,108,
2018-11-04,108,
2018-11-05,108,
2018-11-06,108,
2018-11-07,108,2
2018-11-08,108,64
2018-11-09,108,1
2018-11-10,108,0
2018-11-11,108,0
2018-11-12,108,
2018-11-13,108,
2018-11-14,108,
2018-11-15,108,
2018-11-16,108,
2018-11-17,108,
2018-11-18,108,
2018-11-19,108,
2018-11-20,108,0.2
2018-11-21,108,1
2018-11-22,108,
2018-11-23,108,
2018-11-24,108,10.9
2018-11-25,108,
2018-11-26,108,
2018-11-27,108,
2018-11-28,108,
2018-11-29,108,0
2018-11-30,108,
2018-12-01,108,
2018-12-02,108,
2018-12-03,108,9.5
2018-12-04,108,5
2018-12-05,108,
2018-12-06,108,0
2018-12-07,108,
2018-12-08,108,
2018-12-09,108,
2018-12-10,108,
2018-12-11,108,
2018-12-12,108,
2018-12-13,108,1.3
2018-12-14,108,
2018-12-15,108,
2018-12-16,108,0.3
2018-12-17,108,0.3
2018-12-18,108,
2018-12-19,108,
2018-12-20,108,
2018-12-21,108,
2018-12-22,108,
2018-12-23,108,
2018-12-24,108,
2018-12-25,108,
2018-12-26,108,
2018-12-27,108,
2018-12-28,108,
2018-12-29,108,
2018-12-30,108,
2018-12-31,108,
2019-01-01,108,
2019-01-02,108,
2019-01-03,108,
2019-01-04,108,
2019-01-05,108,
2019-01-06,108,
2019-01-07,108,
2019-01-08,108,
2019-01-09,108,
2019-01-10,108,
2019-01-11,108,
2019-01-12,108,
2019-01-13,108,
2019-01-14,108,
2019-01-15,108,0
2019-01-16,108,0
2019-01-17,108,0
2019-01-18,108,
2019-01-19,108,
2019-01-20,108,
2019-01-21,108,0
2019-01-22,108,
2019-01-23,108,
2019-01-24,108,
2019-01-25,108,
2019-01-26,108,
2019-01-27,108,
2019-01-28,108,0
2019-01-29,108,
2019-01-30,108,
2019-01-31,108,
2019-02-01,108,0.3
2019-02-02,108,0
2019-02-03,108,16
2019-02-04,108,
2019-02-05,108,
2019-02-06,108,
2019-02-07,108,0.5
2019-02-08,108,
2019-02-09,108,
2019-02-10,108,
2019-02-11,108,
2019-02-12,108,0
2019-02-13,108,
2019-02-14,108,
2019-02-15,108,2.2
2019-02-16,108,0.2
2019-02-17,108,
2019-02-18,108,
2019-02-19,108,4.6
2019-02-20,108,0
2019-02-21,108,
2019-02-22,108,
2019-02-23,108,
2019-02-24,108,
2019-02-25,108,
2019-02-26,108,
2019-02-27,108,
2019-02-28,108,
2019-03-01,108,
2019-03-02,108,
2019-03-03,108,
2019-03-04,108,
2019-03-05,108,
2019-03-06,108,
2019-03-07,108,
2019-03-08,108,
2019-03-09,108,
2019-03-10,108,
2019-03-11,108,0
2019-03-12,108,0
2019-03-13,108,0
2019-03-14,108,0
2019-03-15,108,3.5
2019-03-16,108,
2019-03-17,108,
2019-03-18,108,
2019-03-19,108,
2019-03-20,108,16.5
2019-03-21,108,3.3
2019-03-22,108,
2019-03-23,108,1.7
2019-03-24,108,
2019-03-25,108,
2019-03-26,108,
2019-03-27,108,
2019-03-28,108,
2019-03-29,108,
2019-03-30,108,1.8
2019-03-31,108,0
2019-04-01,108,
2019-04-02,108,
2019-04-03,108,
2019-04-04,108,
2019-04-05,108,0
2019-04-06,108,0.8
2019-04-07,108,
2019-04-08,108,
2019-04-09,108,17.4
2019-04-10,108,5.6
2019-04-11,108,
2019-04-12,108,
2019-04-13,108,
2019-04-14,108,1.7
2019-04-15,108,
2019-04-16,108,
2019-04-17,108,
2019-04-18,108,0
2019-04-19,108,
2019-04-20,108,1.2
2019-04-21,108,0.3
2019-04-22,108,
2019-04-23,108,0
2019-04-24,108,4.1
2019-04-25,108,11.3
2019-04-26,108,4.9
2019-04-27,108,
2019-04-28,108,0
2019-04-29,108,
2019-04-30,108,
2019-05-01,108,
2019-05-02,108,
2019-05-03,108,
2019-05-04,108,
2019-05-05,108,
2019-05-06,108,0
2019-05-07,108,
2019-05-08,108,
2019-05-09,108,
2019-05-10,108,
2019-05-11,108,
2019-05-12,108,
2019-05-13,108,0
2019-05-14,108,
2019-05-15,108,
2019-05-16,108,
2019-05-17,108,
2019-05-18,108,0
2019-05-19,108,22
2019-05-20,108,8.7
2019-05-21,108,
2019-05-22,108,
2019-05-23,108,
2019-05-24,108,
2019-05-25,108,
2019-05-26,108,
2019-05-27,108,7.1
2019-05-28,108,
2019-05-29,108,
2019-05-30,108,0
2019-05-31,108,
2019-06-01,108,
2019-06-02,108,
2019-06-03,108,
2019-06-04,108,
2019-06-05,108,
2019-06-06,108,7.5
2019-06-07,108,35.3
2019-06-08,108,
2019-06-09,108,2.5
2019-06-10,108,9.5
2019-06-11,108,
2019-06-12,108,
2019-06-13,108,
2019-06-14,108,
2019-06-15,108,2.1
2019-06-16,108,
2019-06-17,108,0
2019-06-18,108,13.8
2019-06-19,108,0.2
2019-06-20,108,
2019-06-21,108,0.2
2019-06-22,108,
2019-06-23,108,
2019-06-24,108,
2019-06-25,108,
2019-06-26,108,0
2019-06-27,108,1.4
2019-06-28,108,0
2019-06-29,108,1.5
2019-06-30,108,0
2019-07-01,108,
2019-07-02,108,
2019-07-03,108,
2019-07-04,108,
2019-07-05,108,0
2019-07-06,108,
2019-07-07,108,
2019-07-08,108,
2019-07-09,108,
2019-07-10,108,8.5
2019-07-11,108,2.9
2019-07-12,108,
2019-07-13,108,0
2019-07-14,108,
2019-07-15,108,7.7
2019-07-16,108,6.3
2019-07-17,108,0.7
2019-07-18,108,
2019-07-19,108,0
2019-07-20,108,1.1
2019-07-21,108,6.2
2019-07-22,108,0.1
2019-07-23,108,
2019-07-24,108,1
2019-07-25,108,9.7
2019-07-26,108,60
2019-07-27,108,0.6
2019-07-28,108,25.6
2019-07-29,108,0.5
2019-07-30,108,1.2
2019-07-31,108,62.3
2019-08-01,108,26.9
2019-08-02,108,
2019-08-03,108,3
2019-08-04,108,8.6
2019-08-05,108,
2019-08-06,108,
2019-08-07,108,8
2019-08-08,108,0
2019-08-09,108,
2019-08-10,108,
2019-08-11,108,6.7
2019-08-12,108,56.2
2019-08-13,108,6.4
2019-08-14,108,
2019-08-15,108,16.2
2019-08-16,108,0.1
2019-08-17,108,0
2019-08-18,108,
2019-08-19,108,
2019-08-20,108,
2019-08-21,108,1.3
2019-08-22,108,
2019-08-23,108,
2019-08-24,108,
2019-08-25,108,
2019-08-26,108,
2019-08-27,108,20
2019-08-28,108,
2019-08-29,108,36.9
2019-08-30,108,0.2
2019-08-31,108,
2019-09-01,108,
2019-09-02,108,
2019-09-03,108,0
2019-09-04,108,22.7
2019-09-05,108,36.4
2019-09-06,108,2.4
2019-09-07,108,2.8
2019-09-08,108,0
2019-09-09,108,0
2019-09-10,108,63.2
2019-09-11,108,7.6
2019-09-12,108,3.9
2019-09-13,108,0.1
2019-09-14,108,0.3
2019-09-15,108,
2019-09-16,108,
2019-09-17,108,
2019-09-18,108,
2019-09-19,108,
2019-09-20,108,
2019-09-21,108,
2019-09-22,108,0.4
2019-09-23,108,
2019-09-24,108,
2019-09-25,108,
2019-09-26,108,
2019-09-27,108,
2019-09-28,108,
2019-09-29,108,
2019-09-30,108,
2019-10-01,108,
2019-10-02,108,23.1
2019-10-03,108,4.6
2019-10-04,108,
2019-10-05,108,0.6
2019-10-06,108,
2019-10-07,108,25.4
2019-10-08,108,
2019-10-09,108,
2019-10-10,108,
2019-10-11,108,
2019-10-12,108,
2019-10-13,108,
2019-10-14,108,
2019-10-15,108,
2019-10-16,108,
2019-10-17,108,
2019-10-18,108,
2019-10-19,108,
2019-10-20,108,
2019-10-21,108,
2019-10-22,108,
2019-10-23,108,
2019-10-24,108,
2019-10-25,108,0
2019-10-26,108,
2019-10-27,108,
2019-10-28,108,1.7
2019-10-29,108,0.1
2019-10-30,108,
2019-10-31,108,
2019-11-01,108,
2019-11-02,108,
2019-11-03,108,
2019-11-04,108,
2019-11-05,108,
2019-11-06,108,
2019-11-07,108,
2019-11-08,108,
2019-11-09,108,
2019-11-10,108,11.8
2019-11-11,108,1.1
2019-11-12,108,
2019-11-13,108,7.5
2019-11-14,108,
2019-11-15,108,18.8
2019-11-16,108,
2019-11-17,108,21.1
2019-11-18,108,14.7
2019-11-19,108,0
2019-11-20,108,
2019-11-21,108,
2019-11-22,108,
2019-11-23,108,
2019-11-24,108,3.8
2019-11-25,108,
2019-11-26,108,
2019-11-27,108,
2019-11-28,108,
2019-11-29,108,
2019-11-30,108,
2019-12-01,108,3.3
2019-12-02,108,
2019-12-03,108,0.6
2019-12-04,108,0
2019-12-05,108,
2019-12-06,108,
2019-12-07,108,0.1
2019-12-08,108,
2019-12-09,108,0
2019-12-10,108,1.7
2019-12-11,108,0.2
2019-12-12,108,
2019-12-13,108,1
2019-12-14,108,0
2019-12-15,108,
2019-12-16,108,
2019-12-17,108,9.8
2019-12-18,108,
2019-12-19,108,0
2019-12-20,108,0
2019-12-21,108,0.6
2019-12-22,108,0.3
2019-12-23,108,2.9
2019-12-24,108,
2019-12-25,108,
2019-12-26,108,0.3
2019-12-27,108,
2019-12-28,108,
2019-12-29,108,1.4
2019-12-30,108,0.4
2019-12-31,108,0
2020-01-01,108,0.1
2020-01-02,108,
2020-01-03,108,
2020-01-04,108,
2020-01-05,108,
2020-01-06,108,1.8
2020-01-07,108,46.3
2020-01-08,108,11.6
2020-01-09,108,
2020-01-10,108,
2020-01-11,108,
2020-01-12,108,
2020-01-13,108,
2020-01-14,108,
2020-01-15,108,
2020-01-16,108,
2020-01-17,108,
2020-01-18,108,
2020-01-19,108,0.6
2020-01-20,108,
2020-01-21,108,
2020-01-22,108,
2020-01-23,108,
2020-01-24,108,
2020-01-25,108,
2020-01-26,108,
2020-01-27,108,0.1
2020-01-28,108,0
2020-01-29,108,
2020-01-30,108,
2020-01-31,108,0
2020-02-01,108,
2020-02-02,108,
2020-02-03,108,0
2020-02-04,108,1.7
2020-02-05,108,
2020-02-06,108,
2020-02-07,108,0
2020-02-08,108,0
2020-02-09,108,0
2020-02-10,108,0
2020-02-11,108,
2020-02-12,108,6.7
2020-02-13,108,
2020-02-14,108,
2020-02-15,108,2
2020-02-16,108,13.4
2020-02-17,108,1
2020-02-18,108,
2020-02-19,108,
2020-02-20,108,
2020-02-21,108,4.2
2020-02-22,108,3.1
2020-02-23,108,
2020-02-24,108,
2020-02-25,108,16.6
2020-02-26,108,0
2020-02-27,108,
2020-02-28,108,3.9
2020-02-29,108,0.5
2020-03-01,108,0.2
2020-03-02,108,0
2020-03-03,108,
2020-03-04,108,0
2020-03-05,108,
2020-03-06,108,
2020-03-07,108,
2020-03-08,108,
2020-03-09,108,
2020-03-10,108,11.8
2020-03-11,108,
2020-03-12,108,
2020-03-13,108,0.5
2020-03-14,108,
2020-03-15,108,
2020-03-16,108,
2020-03-17,108,
2020-03-18,108,
2020-03-19,108,0
2020-03-20,108,
2020-03-21,108,
2020-03-22,108,
2020-03-23,108,
2020-03-24,108,
2020-03-25,108,
2020-03-26,108,1.8
2020-03-27,108,2
2020-03-28,108,
2020-03-29,108,
2020-03-30,108,
2020-03-31,108,
2020-04-01,108,
2020-04-02,108,
2020-04-03,108,
2020-04-04,108,
2020-04-05,108,
2020-04-06,108,
2020-04-07,108,
2020-04-08,108,
2020-04-09,108,
2020-04-10,108,
2020-04-11,108,
2020-04-12,108,
2020-04-13,108,
2020-04-14,108,
2020-04-15,108,
2020-04-16,108,
2020-04-17,108,6.5
2020-04-18,108,
2020-04-19,108,10.3
2020-04-20,108,0.1
2020-04-21,108,
2020-04-22,108,0
2020-04-23,108,
2020-04-24,108,
2020-04-25,108,
2020-04-26,108,
2020-04-27,108,
2020-04-28,108,
2020-04-29,108,
2020-04-30,108,
2020-05-01,108,
2020-05-02,108,0
2020-05-03,108,0
2020-05-04,108,
2020-05-05,108,
2020-05-06,108,
2020-05-07,108,
2020-05-08,108,2.3
2020-05-09,108,24.4
2020-05-10,108,1.3
2020-05-11,108,3.4
2020-05-12,108,0.7
2020-05-13,108,
2020-05-14,108,
2020-05-15,108,12
2020-05-16,108,2.5
2020-05-17,108,0
2020-05-18,108,29.8
2020-05-19,108,19
2020-05-20,108,0
2020-05-21,108,
2020-05-22,108,0
2020-05-23,108,0
2020-05-24,108,14.5
2020-05-25,108,
2020-05-26,108,1.5
2020-05-27,108,
2020-05-28,108,0
2020-05-29,108,
2020-05-30,108,
2020-05-31,108,1
2020-06-01,108,0.4
2020-06-02,108,2
2020-06-03,108,
2020-06-04,108,0.2
2020-06-05,108,
2020-06-06,108,
2020-06-07,108,
2020-06-08,108,
2020-06-09,108,
2020-06-10,108,6.2
2020-06-11,108,0
2020-06-12,108,
2020-06-13,108,0
2020-06-14,108,1.1
2020-06-15,108,
2020-06-16,108,
2020-06-17,108,
2020-06-18,108,
2020-06-19,108,0.1
2020-06-20,108,
2020-06-21,108,
2020-06-22,108,
2020-06-23,108,0
2020-06-24,108,37.6
2020-06-25,108,13.3
2020-06-26,108,2.1
2020-06-27,108,0
2020-06-28,108,
2020-06-29,108,11.9
2020-06-30,108,64.7
2020-07-01,108,0
2020-07-02,108,
2020-07-03,108,0.1
2020-07-04,108,1.6
2020-07-05,108,
2020-07-06,108,
2020-07-07,108,0
2020-07-08,108,
2020-07-09,108,
2020-07-10,108,2.2
2020-07-11,108,
2020-07-12,108,2.9
2020-07-13,108,47.6
2020-07-14,108,11.5
2020-07-15,108,
2020-07-16,108,
2020-07-17,108,0
2020-07-18,108,
2020-07-19,108,29.1
2020-07-20,108,3.6
2020-07-21,108,0
2020-07-22,108,11.5
2020-07-23,108,103.1
2020-07-24,108,2.9
2020-07-25,108,0
2020-07-26,108,0
2020-07-27,108,2.2
2020-07-28,108,0.4
2020-07-29,108,50.1
2020-07-30,108,0.1
2020-07-31,108,1.5
2020-08-01,108,39.1
2020-08-02,108,31.4
2020-08-03,108,102.6
2020-08-04,108,3.9
2020-08-05,108,18.5
2020-08-06,108,75.7
2020-08-07,108,0
2020-08-08,108,19.1
2020-08-09,108,50.3
2020-08-10,108,44.6
2020-08-11,108,97
2020-08-12,108,
2020-08-13,108,
2020-08-14,108,0.4
2020-08-15,108,69
2020-08-16,108,
2020-08-17,108,
2020-08-18,108,
2020-08-19,108,
2020-08-20,108,
2020-08-21,108,2.5
2020-08-22,108,42.6
2020-08-23,108,
2020-08-24,108,
2020-08-25,108,
2020-08-26,108,0.6
2020-08-27,108,8.7
2020-08-28,108,13.6
2020-08-29,108,13.6
2020-08-30,108,42.5
2020-08-31,108,0
2020-09-01,108,0
2020-09-02,108,33.3
2020-09-03,108,29.8
2020-09-04,108,
2020-09-05,108,
2020-09-06,108,6.4
2020-09-07,108,61
2020-09-08,108,0
2020-09-09,108,1.3
2020-09-10,108,3.9
2020-09-11,108,1.2
2020-09-12,108,5.7
2020-09-13,108,
2020-09-14,108,0
2020-09-15,108,
2020-09-16,108,0.3
2020-09-17,108,
2020-09-18,108,
2020-09-19,108,0.3
2020-09-20,108,
2020-09-21,108,
2020-09-22,108,
2020-09-23,108,
2020-09-24,108,
2020-09-25,108,
2020-09-26,108,
2020-09-27,108,
2020-09-28,108,
2020-09-29,108,
2020-09-30,108,38.3
2020-10-01,108,
2020-10-02,108,0
2020-10-03,108,0
2020-10-04,108,0
2020-10-05,108,
2020-10-06,108,
2020-10-07,108,
2020-10-08,108,
2020-10-09,108,
2020-10-10,108,
2020-10-11,108,
2020-10-12,108,
2020-10-13,108,
2020-10-14,108,
2020-10-15,108,
2020-10-16,108,
2020-10-17,108,
2020-10-18,108,
2020-10-19,108,
2020-10-20,108,
2020-10-21,108,
2020-10-22,108,0
2020-10-23,108,
2020-10-24,108,
2020-10-25,108,
2020-10-26,108,
2020-10-27,108,
2020-10-28,108,
2020-10-29,108,
2020-10-30,108,
2020-10-31,108,
2020-11-01,108,13.6
2020-11-02,108,1.7
2020-11-03,108,0.5
2020-11-04,108,
2020-11-05,108,
2020-11-06,108,
2020-11-07,108,0.1
2020-11-08,108,
2020-11-09,108,
2020-11-10,108,
2020-11-11,108,
2020-11-12,108,
2020-11-13,108,
2020-11-14,108,
2020-11-15,108,
2020-11-16,108,
2020-11-17,108,0.1
2020-11-18,108,12.2
2020-11-19,108,86.9
2020-11-20,108,0
2020-11-21,108,0.2
2020-11-22,108,4.8
2020-11-23,108,
2020-11-24,108,
2020-11-25,108,
2020-11-26,108,
2020-11-27,108,0
2020-11-28,108,
2020-11-29,108,
2020-11-30,108,
2020-12-01,108,
2020-12-02,108,
2020-12-03,108,
2020-12-04,108,
2020-12-05,108,
2020-12-06,108,
2020-12-07,108,
2020-12-08,108,
2020-12-09,108,
2020-12-10,108,0
2020-12-11,108,
2020-12-12,108,
2020-12-13,108,2.9
2020-12-14,108,
2020-12-15,108,
2020-12-16,108,
2020-12-17,108,0
2020-12-18,108,0.2
2020-12-19,108,
2020-12-20,108,
2020-12-21,108,
2020-12-22,108,
2020-12-23,108,0
2020-12-24,108,
2020-12-25,108,
2020-12-26,108,
2020-12-27,108,0
2020-12-28,108,1.3
2020-12-29,108,0.2
2020-12-30,108,
2020-12-31,108,0
2021-01-01,108,
2021-01-02,108,
2021-01-03,108,
2021-01-04,108,0
2021-01-05,108,0
2021-01-06,108,2.3
2021-01-07,108,
2021-01-08,108,
2021-01-09,108,
2021-01-10,108,
2021-01-11,108,
2021-01-12,108,2.6
2021-01-13,108,0
2021-01-14,108,
2021-01-15,108,0.2
2021-01-16,108,
2021-01-17,108,0
2021-01-18,108,0.3
2021-01-19,108,
2021-01-20,108,
2021-01-21,108,9.2
2021-01-22,108,0.1
2021-01-23,108,
2021-01-24,108,
2021-01-25,108,
2021-01-26,108,1.7
2021-01-27,108,
2021-01-28,108,2
2021-01-29,108,
2021-01-30,108,0.5
2021-01-31,108,
2021-02-01,108,0.7
2021-02-02,108,0
2021-02-03,108,3.4
2021-02-04,108,0.1
2021-02-05,108,
2021-02-06,108,
2021-02-07,108,
2021-02-08,108,
2021-02-09,108,
2021-02-10,108,
2021-02-11,108,
2021-02-12,108,
2021-02-13,108,
2021-02-14,108,0
2021-02-15,108,1.4
2021-02-16,108,1.5
2021-02-17,108,0
2021-02-18,108,
2021-02-19,108,
2021-02-20,108,
2021-02-21,108,
2021-02-22,108,
2021-02-23,108,
2021-02-24,108,
2021-02-25,108,
2021-02-26,108,
2021-02-27,108,
2021-02-28,108,
2021-03-01,108,67.5
2021-03-02,108,0.1
2021-03-03,108,
2021-03-04,108,
2021-03-05,108,
2021-03-06,108,
2021-03-07,108,
2021-03-08,108,
2021-03-09,108,
2021-03-10,108,
2021-03-11,108,
2021-03-12,108,0
2021-03-13,108,
2021-03-14,108,
2021-03-15,108,1.7
2021-03-16,108,1.3
2021-03-17,108,
2021-03-18,108,
2021-03-19,108,
2021-03-20,108,5.1
2021-03-21,108,0.3
2021-03-22,108,
2021-03-23,108,
2021-03-24,108,
2021-03-25,108,
2021-03-26,108,
2021-03-27,108,25.5
2021-03-28,108,9.2
2021-03-29,108,0.2
2021-03-30,108,
2021-03-31,108,
2021-04-01,108,
2021-04-02,108,0
2021-04-03,108,56.2
2021-04-04,108,0.6
2021-04-05,108,
2021-04-06,108,
2021-04-07,108,
2021-04-08,108,
2021-04-09,108,
2021-04-10,108,
2021-04-11,108,
2021-04-12,108,22
2021-04-13,108,8
2021-04-14,108,
2021-04-15,108,
2021-04-16,108,0.7
2021-04-17,108,0
2021-04-18,108,
2021-04-19,108,
2021-04-20,108,
2021-04-21,108,
2021-04-22,108,
2021-04-23,108,0
2021-04-24,108,0
2021-04-25,108,
2021-04-26,108,
2021-04-27,108,1.7
2021-04-28,108,4.7
2021-04-29,108,3.9
2021-04-30,108,26.3
2021-05-01,108,8
2021-05-02,108,1.7
2021-05-03,108,
2021-05-04,108,19.6
2021-05-05,108,0.1
2021-05-06,108,
2021-05-07,108,8.8
2021-05-08,108,
2021-05-09,108,
2021-05-10,108,0
2021-05-11,108,
2021-05-12,108,
2021-05-13,108,
2021-05-14,108,
2021-05-15,108,15
2021-05-16,108,66.9
2021-05-17,108,3.1
2021-05-18,108,
2021-05-19,108,
2021-05-20,108,0.9
2021-05-21,108,6.9
2021-05-22,108,0.2
2021-05-23,108,
2021-05-24,108,
2021-05-25,108,8.3
2021-05-26,108,0
2021-05-27,108,8.9
2021-05-28,108,12.3
2021-05-29,108,0.3
2021-05-30,108,18.1
2021-05-31,108,4
2021-06-01,108,3.2
2021-06-02,108,
2021-06-03,108,18.1
2021-06-04,108,
2021-06-05,108,
2021-06-06,108,
2021-06-07,108,0
2021-06-08,108,0.1
2021-06-09,108,
2021-06-10,108,6.1
2021-06-11,108,4.6
2021-06-12,108,
2021-06-13,108,
2021-06-14,108,
2021-06-15,108,1.9
2021-06-16,108,
2021-06-17,108,0
2021-06-18,108,6.3
2021-06-19,108,
2021-06-20,108,
2021-06-21,108,
2021-06-22,108,0
2021-06-23,108,7.5
2021-06-24,108,
2021-06-25,108,
2021-06-26,108,4.5
2021-06-27,108,38.2
2021-06-28,108,0.1
2021-06-29,108,8
2021-06-30,108,6
2021-07-01,108,
2021-07-02,108,
2021-07-03,108,60
2021-07-04,108,21.4
2021-07-05,108,
2021-07-06,108,
2021-07-07,108,12.7
2021-07-08,108,2.9
2021-07-09,108,0
2021-07-10,108,0.5
2021-07-11,108,0.4
2021-07-12,108,
